-343.088562,-1044.612305,-10983.815430,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-1072.528687,-11752.035156,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088562,-949.169250,-11475.001953,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088562,-949.169250,-11475.001953,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088318,-946.703552,-10966.284180,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088562,-1044.612305,-10983.815430,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088593,-880.643555,-10994.022461,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088470,-859.318237,-11231.690430,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-341.205963,-838.337708,-11079.521484,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015854,-1093.454102,-10871.689453,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015915,-1354.920166,-11068.183594,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088226,-1286.165039,-11165.343750,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088226,-1286.165039,-11165.343750,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088562,-1044.612305,-10983.815430,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015854,-1093.454102,-10871.689453,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015915,-1354.920166,-11068.183594,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015915,-1497.917236,-11163.352539,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088226,-1441.249512,-11268.556641,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088226,-1441.249512,-11268.556641,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088226,-1286.165039,-11165.343750,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015915,-1354.920166,-11068.183594,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015823,-1706.306030,-11279.154297,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015915,-1901.807739,-11373.490234,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088409,-1856.807373,-11483.640625,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088409,-1856.807373,-11483.640625,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088379,-1649.638428,-11384.358398,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015823,-1706.306030,-11279.154297,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015915,-1901.807739,-11373.490234,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015915,-2115.011230,-11443.863281,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-2086.712158,-11560.583008,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-2086.712158,-11560.583008,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088409,-1856.807373,-11483.640625,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015915,-1901.807739,-11373.490234,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015915,-2115.011230,-11443.863281,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015808,-2368.374512,-11469.537109,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088257,-2363.425293,-11588.622070,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088257,-2363.425293,-11588.622070,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-2086.712158,-11560.583008,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015915,-2115.011230,-11443.863281,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015808,-2368.374512,-11469.537109,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015808,-2621.738037,-11464.997070,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088257,-2626.230469,-11583.913086,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088257,-2626.230469,-11583.913086,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088257,-2363.425293,-11588.622070,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015808,-2368.374512,-11469.537109,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015900,-2851.624023,-11451.740234,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-2864.679688,-11570.163086,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088257,-2626.230469,-11583.913086,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088257,-2626.230469,-11583.913086,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015808,-2621.738037,-11464.997070,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015900,-2851.624023,-11451.740234,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015747,-3225.581787,-11405.148438,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088226,-3106.618652,-11547.249023,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-2864.679688,-11570.163086,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-2864.679688,-11570.163086,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015900,-2851.624023,-11451.740234,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015747,-3225.581787,-11405.148438,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016037,-3225.733643,-12886.924805,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-3106.740967,-12748.028320,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088226,-3106.618652,-11547.249023,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088226,-3106.618652,-11547.249023,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015747,-3225.581787,-11405.148438,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016037,-3225.733643,-12886.924805,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016022,-2851.775391,-12841.145508,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088684,-2877.734375,-12724.899414,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-3106.740967,-12748.028320,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-3106.740967,-12748.028320,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016037,-3225.733643,-12886.924805,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016022,-2851.775391,-12841.145508,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016037,-2621.890137,-12778.377930,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016068,-2368.527344,-12684.021484,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-2410.050293,-12572.524414,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-2410.050293,-12572.524414,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-2658.395020,-12665.011719,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016037,-2621.890137,-12778.377930,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016068,-2368.527344,-12684.021484,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016159,-2115.163330,-12589.665039,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088928,-2160.475830,-12479.580078,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088928,-2160.475830,-12479.580078,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-2410.050293,-12572.524414,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016068,-2368.527344,-12684.021484,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016159,-2115.163330,-12589.665039,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016083,-1861.799805,-12475.165039,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-1912.560059,-12367.541016,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-1912.560059,-12367.541016,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088928,-2160.475830,-12479.580078,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016159,-2115.163330,-12589.665039,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016083,-1861.799805,-12475.165039,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016068,-1600.730103,-12346.824219,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088593,-1663.288086,-12245.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088593,-1663.288086,-12245.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-1912.560059,-12367.541016,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016083,-1861.799805,-12475.165039,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016083,-1171.798950,-12050.979492,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016144,-972.332397,-11818.777344,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-1072.528687,-11752.035156,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-1072.528687,-11752.035156,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088593,-1236.762573,-11951.187500,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016083,-1171.798950,-12050.979492,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016144,-972.332397,-11818.777344,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016144,-840.779114,-11524.078125,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088562,-949.169250,-11475.001953,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088562,-949.169250,-11475.001953,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-1072.528687,-11752.035156,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016144,-972.332397,-11818.777344,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016144,-840.779114,-11524.078125,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016083,-742.332336,-11261.311523,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088470,-859.318237,-11231.690430,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088470,-859.318237,-11231.690430,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088562,-949.169250,-11475.001953,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016144,-840.779114,-11524.078125,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016083,-742.332336,-11261.311523,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-128.947998,-717.083435,-11055.873047,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-341.205963,-838.337708,-11079.521484,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-341.205963,-838.337708,-11079.521484,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088470,-859.318237,-11231.690430,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016083,-742.332336,-11261.311523,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-128.947998,-717.083435,-11055.873047,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015991,-794.035400,-10901.347656,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088593,-880.643555,-10994.022461,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088593,-880.643555,-10994.022461,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-341.205963,-838.337708,-11079.521484,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-128.947998,-717.083435,-11055.873047,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015991,-794.035400,-10901.347656,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015976,-859.529480,-10852.103516,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088593,-880.643555,-10994.022461,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015945,-933.060913,-10842.971680,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015854,-1093.454102,-10871.689453,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088562,-1044.612305,-10983.815430,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088562,-1044.612305,-10983.815430,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088318,-946.703552,-10966.284180,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015945,-933.060913,-10842.971680,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088593,-1236.762573,-11951.187500,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088409,-1261.463867,-11558.265625,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088379,-1438.336304,-11689.721680,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088379,-1438.336304,-11689.721680,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088501,-1435.423096,-12110.886719,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088593,-1236.762573,-11951.187500,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088501,-1435.423096,-12110.886719,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016068,-1372.928223,-12212.621094,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016083,-1171.798950,-12050.979492,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016083,-1171.798950,-12050.979492,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088593,-1236.762573,-11951.187500,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088501,-1435.423096,-12110.886719,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015915,-1497.917236,-11163.352539,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015823,-1706.306030,-11279.154297,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088379,-1649.638428,-11384.358398,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088379,-1649.638428,-11384.358398,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088226,-1441.249512,-11268.556641,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.015915,-1497.917236,-11163.352539,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016068,-1600.730103,-12346.824219,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016068,-1372.928223,-12212.621094,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088501,-1435.423096,-12110.886719,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088501,-1435.423096,-12110.886719,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088593,-1663.288086,-12245.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016068,-1600.730103,-12346.824219,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088501,-1435.423096,-12110.886719,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088379,-1438.336304,-11689.721680,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088379,-1649.638428,-11384.358398,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088379,-1649.638428,-11384.358398,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088593,-1663.288086,-12245.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088501,-1435.423096,-12110.886719,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016037,-2621.890137,-12778.377930,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088654,-2658.395020,-12665.011719,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088684,-2877.734375,-12724.899414,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-343.088684,-2877.734375,-12724.899414,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016022,-2851.775391,-12841.145508,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-130.016037,-2621.890137,-12778.377930,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380810,-1589.823975,-9774.093750,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380798,-1449.280151,-9880.218750,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380856,-1456.808716,-9783.041016,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380856,-1456.808716,-9783.041016,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380810,-1609.394775,-9712.016602,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380810,-1589.823975,-9774.093750,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380844,-1390.285645,-9803.126953,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380760,-1388.356934,-9913.568359,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380737,-1312.570679,-9941.658203,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380737,-1312.570679,-9941.658203,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380810,-1324.968384,-9813.052734,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380844,-1390.285645,-9803.126953,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380798,-1255.652954,-9812.504883,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380737,-1246.068848,-9964.041992,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380749,-1161.427856,-9989.707031,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380749,-1161.427856,-9989.707031,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380810,-1166.636475,-9797.533203,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380798,-1255.652954,-9812.504883,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380833,-1108.548950,-9765.616211,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-37.380749,-1094.302612,-10010.254883,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
